format,path,dist,M,N,K,tile,tflops_median,tflops_min,tflops_max,tflops_mean,ms_median,rel,maxabs,p99,n_runs
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v2,16.390,16.380,16.400,16.392,25.6730,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v2,21.710,21.640,21.760,21.702,19.3900,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v3,22.380,22.380,22.380,22.380,18.8110,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v3,27.440,27.420,27.520,27.452,15.3410,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v3,19.810,19.770,19.830,19.806,21.2470,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v3,28.530,28.480,28.610,28.532,14.7550,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x128x32_w4_v3_b1,14.100,13.750,14.320,14.014,29.8620,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x64x32_w4_v3_b1,11.650,11.640,11.690,11.658,36.1240,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x256x32_w8_v3_b1,19.490,19.480,19.490,19.488,21.5990,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w8_v3_b1alt,21.450,21.450,21.450,21.450,19.6200,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w8_v3_b1alt,19.010,18.960,19.070,19.010,22.1370,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v4,21.610,21.610,21.610,21.610,19.4740,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v4,27.650,27.640,27.660,27.648,15.2230,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v4,18.640,18.590,18.680,18.640,22.5760,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v4,28.010,27.990,28.030,28.012,15.0250,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v5,16.880,16.840,16.930,16.888,24.9400,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v5,26.680,26.600,26.690,26.662,15.7760,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v5,14.050,14.010,14.100,14.046,29.9540,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v5,21.870,21.820,21.870,21.858,19.2470,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x64_w4_v6,21.050,21.050,21.050,21.050,19.9950,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x64x64_w4_v6,12.950,12.950,12.950,12.950,32.5060,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x64_w4_v6,20.410,20.400,20.410,20.406,20.6260,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x64_w4_v6,12.150,12.140,12.160,12.150,34.6370,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v7,23.120,23.110,23.130,23.120,18.2030,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v7,18.020,17.940,18.060,18.010,23.3520,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x128x32_w4_v7,13.520,13.510,13.520,13.516,31.1430,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x64x32_w4_v7,14.450,14.420,14.470,14.448,29.1270,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v8,21.930,21.930,21.930,21.930,19.1920,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v8,28.340,28.280,28.390,28.334,14.8540,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v8,19.030,18.970,19.050,19.020,22.1220,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v8,28.840,28.830,28.840,28.836,14.5960,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x128x32_w4_v8,18.480,17.630,19.730,18.630,22.7760,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x64x32_w4_v8,11.250,11.240,11.320,11.268,37.4000,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v9_ck2,26.170,26.170,26.200,26.180,16.0810,7.073e-01,2.119e+02,9.372e+01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v9_ck4,26.720,26.690,26.750,26.720,15.7500,7.074e-01,2.119e+02,9.373e+01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v9_ck8,27.040,27.040,27.090,27.052,15.5650,7.076e-01,2.119e+02,9.378e+01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v9_ck4,28.250,28.250,28.260,28.254,14.8970,7.074e-01,2.119e+02,9.373e+01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v9_ck4,18.890,18.870,18.960,18.906,22.2830,7.074e-01,2.119e+02,9.373e+01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v10,29.320,29.300,29.380,29.334,14.3540,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x64x32_w4_v10,22.190,22.190,22.200,22.192,18.9660,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v10,29.210,29.040,29.340,29.186,14.4090,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v10,18.970,18.870,19.210,19.000,22.1860,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x32_w8_v10,28.460,28.220,28.540,28.410,14.7900,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v11,33.910,33.780,33.930,33.878,12.4130,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v11,33.200,32.810,33.340,33.102,12.6790,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x256x32_w8_v11,7.820,7.810,7.830,7.820,53.8380,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x32_w8_v11,32.310,32.250,32.580,32.364,13.0270,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x16_w4_v11,34.580,34.550,34.660,34.596,12.1730,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x16_w4_v11,25.310,21.240,26.790,24.476,16.6320,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x256x16_w8_v11,5.830,5.830,5.840,5.834,72.1530,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x16_w8_v11,26.410,26.120,28.580,26.880,15.9370,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x16_w4f4_v11,29.610,29.460,29.890,29.618,14.2160,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x256x16_w4f4_v11,9.460,9.440,9.490,9.464,44.4740,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x128x16_w4_v11,13.470,13.160,14.080,13.636,31.2540,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x256x16_w8_v11,22.350,22.290,22.440,22.362,18.8350,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x128x32_w4_v11,11.680,11.650,11.820,11.724,36.0290,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,192x128x16_w4_v11,33.100,32.990,33.190,33.090,12.7150,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,256x128x16_w4_v11,9.900,9.810,9.930,9.884,42.5060,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x16_w2f4_v11,34.380,34.190,34.570,34.406,12.2430,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w2f4_v11,18.700,18.660,19.160,18.870,22.5030,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x128x16_w2f4_v11,4.690,4.660,4.790,4.708,89.7680,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x16_w4_v12,35.360,35.330,35.390,35.360,11.9030,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x16_w4_v12,14.390,14.300,14.830,14.500,29.2480,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x256x16_w8_v12,26.820,26.780,26.840,26.816,15.6960,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x16_w8_v12,33.030,32.890,33.090,33.008,12.7410,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v12,34.970,34.860,35.380,35.034,12.0350,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v12,34.260,34.140,34.500,34.316,12.2860,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x128x16_w4_v12,5.310,5.270,5.340,5.310,79.2400,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,32x256x16_w8_v12,22.890,22.870,22.970,22.908,18.3840,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x16_w2f4_v12,9.520,9.490,9.590,9.538,44.2050,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x16_w4f4_v12,29.190,29.040,29.250,29.154,14.4210,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x16_w4_v12_ms3,38.610,38.370,38.660,38.554,10.9000,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x16_w4_v12_ms3,11.070,10.930,11.150,11.066,38.0100,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x256x16_w8_v12_ms3,37.020,36.950,37.160,37.038,11.3690,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x16_w8_v12_ms3,16.410,15.330,16.680,16.134,25.6470,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v12_ms3,36.250,36.130,36.390,36.280,11.6100,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v12_ms3,24.920,24.740,25.030,24.920,16.8880,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x16_w4f4_v12_ms3,32.360,32.150,32.420,32.292,13.0090,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x16_w2f4_v12_ms3,8.620,8.570,8.640,8.610,48.8350,5.468e-03,2.450e+00,6.234e-01,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v10s_ks1,28.990,28.870,29.020,28.966,14.5170,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v10s_ks2,29.150,29.100,29.170,29.136,14.4410,2.594e-04,3.972e-02,1.874e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v10s_ks4,28.630,28.620,28.660,28.636,14.7000,2.594e-04,3.973e-02,1.876e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_w4_v10s_ks8,26.230,26.190,26.260,26.222,16.0460,2.594e-04,3.973e-02,1.880e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v10s_ks2,28.180,28.120,28.300,28.202,14.9340,2.594e-04,3.972e-02,1.874e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v10s_ks4,27.030,27.010,27.120,27.046,15.5700,2.594e-04,3.973e-02,1.876e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_w4_v10s_ks8,25.150,25.100,25.260,25.178,16.7330,2.594e-04,3.973e-02,1.880e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v10s_ks2,18.640,18.580,18.690,18.644,22.5760,2.594e-04,3.972e-02,1.874e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v10s_ks4,18.780,18.770,18.790,18.780,22.4110,2.594e-04,3.973e-02,1.876e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x64x32_w4_v10s_ks8,18.350,18.330,18.350,18.346,22.9380,2.594e-04,3.973e-02,1.880e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x32_w8_v10s_ks2,28.530,28.390,28.570,28.500,14.7550,2.594e-04,3.972e-02,1.874e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x256x32_w8_v10s_ks4,28.090,27.970,28.150,28.066,14.9860,2.594e-04,3.973e-02,1.876e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x128x32_cutlass_p1,83.170,81.350,84.030,82.728,5.0610,2.594e-04,3.975e-02,1.873e-02,5
INT8,BITSHIFT,"U(-1,1)",4096,7168,7168,128x128x32_cutlass_p1,81.490,81.010,83.450,81.938,5.1650,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,64x128x32_cutlass_p1,65.590,63.730,67.090,65.224,6.4180,2.594e-04,3.975e-02,1.873e-02,5
INT8,BITSHIFT,"U(-1,1)",4096,7168,7168,64x128x32_cutlass_p1,65.340,63.980,65.620,64.960,6.4420,2.594e-04,3.975e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",4096,7168,7168,128x64x32_cutlass_p1,59.840,36.680,64.510,56.908,7.0340,2.594e-04,3.975e-02,1.873e-02,5
INT8,BITSHIFT,"U(-1,1)",4096,7168,7168,128x64x32_cutlass_p1,55.290,42.600,64.590,55.328,7.6120,2.594e-04,3.975e-02,1.873e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,16x64x32_w4,0.070,0.060,0.070,0.066,1.5610,2.533e-04,2.849e-02,1.838e-02,5
INT4,BITSHIFT,"U(-1,1)",1,7168,7168,16x64x32_w4,0.120,0.120,0.140,0.126,0.8440,1.821e-04,1.886e-02,1.284e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,16x128x32_w8,0.070,0.070,0.070,0.070,1.4920,2.533e-04,2.849e-02,1.838e-02,5
INT4,BITSHIFT,"U(-1,1)",1,7168,7168,16x128x32_w8,0.130,0.120,0.140,0.128,0.7710,1.821e-04,1.886e-02,1.284e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v2,0.070,0.060,0.070,0.066,1.4680,2.533e-04,2.849e-02,1.838e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v2,0.110,0.100,0.120,0.108,0.9150,2.533e-04,2.849e-02,1.838e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v3,0.070,0.060,0.070,0.066,1.4500,2.533e-04,2.849e-02,1.838e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v3,0.100,0.090,0.110,0.098,1.0260,2.533e-04,2.849e-02,1.838e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,32x64x32_w4_v3_b1,0.110,0.100,0.120,0.108,0.9090,2.533e-04,2.849e-02,1.838e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v4,0.070,0.070,0.080,0.072,1.4470,2.533e-04,2.849e-02,1.838e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v4,0.100,0.090,0.100,0.096,1.0790,2.533e-04,2.849e-02,1.838e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v5,0.070,0.070,0.080,0.072,1.4510,2.533e-04,2.849e-02,1.838e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v5,0.100,0.100,0.100,0.100,1.0560,2.533e-04,2.849e-02,1.838e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v3s_ks2,0.120,0.120,0.130,0.124,0.8460,2.533e-04,2.846e-02,1.843e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v3s_ks4,0.120,0.120,0.130,0.124,0.8460,2.533e-04,2.840e-02,1.841e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v3s_ks2,0.170,0.170,0.180,0.174,0.5920,2.533e-04,2.846e-02,1.843e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v3s_ks4,0.140,0.130,0.140,0.138,0.7520,2.533e-04,2.840e-02,1.841e-02,5
INT4,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v3s_ks8,0.180,0.180,0.190,0.184,0.5740,2.533e-04,2.840e-02,1.841e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,16x64x32_w4,0.620,0.580,0.620,0.610,1.3350,2.574e-04,3.204e-02,1.856e-02,5
INT4,BITSHIFT,"U(-1,1)",8,7168,7168,16x64x32_w4,0.940,0.900,0.940,0.932,0.8720,1.891e-04,2.484e-02,1.351e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,16x128x32_w8,0.590,0.550,0.590,0.582,1.3980,2.574e-04,3.204e-02,1.856e-02,5
INT4,BITSHIFT,"U(-1,1)",8,7168,7168,16x128x32_w8,0.940,0.870,0.940,0.924,0.8790,1.891e-04,2.484e-02,1.351e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v2,0.600,0.560,0.600,0.592,1.3720,2.574e-04,3.204e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v2,0.920,0.870,0.920,0.910,0.8920,2.574e-04,3.204e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v3,0.610,0.570,0.610,0.602,1.3510,2.574e-04,3.204e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v3,0.840,0.780,0.840,0.826,0.9810,2.574e-04,3.204e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,32x64x32_w4_v3_b1,0.940,0.900,0.940,0.932,0.8780,2.574e-04,3.204e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v4,0.610,0.610,0.610,0.610,1.3530,2.574e-04,3.204e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v4,0.810,0.810,0.810,0.810,1.0110,2.574e-04,3.204e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v5,0.600,0.600,0.610,0.602,1.3600,2.574e-04,3.204e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v5,0.830,0.830,0.830,0.830,0.9930,2.574e-04,3.204e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v3s_ks2,1.030,1.030,1.030,1.030,0.7990,2.574e-04,3.213e-02,1.858e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v3s_ks4,1.030,1.030,1.030,1.030,0.8000,2.574e-04,3.213e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v3s_ks2,1.450,1.450,1.460,1.454,0.5670,2.574e-04,3.213e-02,1.858e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v3s_ks4,1.140,1.120,1.150,1.138,0.7240,2.574e-04,3.213e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v3s_ks8,1.490,1.490,1.510,1.496,0.5500,2.574e-04,3.212e-02,1.856e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,16x64x32_w4,2.330,2.330,2.330,2.330,1.4120,2.561e-04,3.464e-02,1.872e-02,5
INT4,BITSHIFT,"U(-1,1)",32,7168,7168,16x64x32_w4,2.850,2.850,2.850,2.850,1.1520,1.870e-04,2.487e-02,1.387e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,16x128x32_w8,2.210,2.210,2.210,2.210,1.4860,2.561e-04,3.464e-02,1.872e-02,5
INT4,BITSHIFT,"U(-1,1)",32,7168,7168,16x128x32_w8,2.270,2.270,2.270,2.270,1.4490,1.870e-04,2.487e-02,1.387e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v2,2.360,2.360,2.360,2.360,1.3910,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v2,3.380,3.380,3.390,3.382,0.9720,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v3,2.390,2.390,2.400,2.392,1.3740,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3,3.070,3.050,3.080,3.070,1.0700,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,32x64x32_w4_v3_b1,3.450,3.450,3.460,3.454,0.9520,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v4,2.400,2.390,2.400,2.398,1.3720,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v4,3.210,3.200,3.210,3.206,1.0260,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v5,2.390,2.390,2.390,2.390,1.3750,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v5,3.250,3.240,3.250,3.248,1.0130,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v3s_ks2,4.050,4.030,4.060,4.046,0.8120,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v3s_ks4,4.060,4.060,4.070,4.062,0.8090,2.561e-04,3.464e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3s_ks2,5.590,5.570,5.590,5.584,0.5880,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3s_ks4,4.430,4.400,4.550,4.458,0.7420,2.561e-04,3.464e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3s_ks8,5.730,5.720,5.750,5.734,0.5740,2.561e-04,3.464e-02,1.872e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,16x64x32_w4,4.200,4.200,4.200,4.200,1.5650,2.561e-04,3.466e-02,1.871e-02,5
INT4,BITSHIFT,"U(-1,1)",64,7168,7168,16x64x32_w4,3.610,3.610,3.610,3.610,1.8210,1.865e-04,2.489e-02,1.371e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,16x128x32_w8,4.090,4.090,4.090,4.090,1.6080,2.561e-04,3.466e-02,1.871e-02,5
INT4,BITSHIFT,"U(-1,1)",64,7168,7168,16x128x32_w8,3.480,3.480,3.480,3.480,1.8880,1.865e-04,2.489e-02,1.371e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v2,4.660,4.660,4.660,4.660,1.4100,2.561e-04,3.466e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v2,6.500,6.490,6.510,6.500,1.0120,2.561e-04,3.466e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v3,4.730,4.730,4.740,4.734,1.3900,2.561e-04,3.466e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v3,6.200,6.190,6.220,6.200,1.0600,2.561e-04,3.466e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,32x64x32_w4_v3_b1,6.830,6.830,6.840,6.834,0.9620,2.561e-04,3.466e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v4,4.750,4.740,4.750,4.748,1.3850,2.561e-04,3.466e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v4,6.270,6.260,6.270,6.266,1.0490,2.561e-04,3.466e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v5,4.730,4.720,4.730,4.726,1.3920,2.561e-04,3.466e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v5,6.360,6.350,6.370,6.362,1.0340,2.561e-04,3.466e-02,1.871e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v3s_ks2,7.970,7.950,7.990,7.972,0.8250,2.561e-04,3.466e-02,1.868e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v3s_ks4,7.980,7.970,8.000,7.982,0.8250,2.561e-04,3.465e-02,1.869e-02,5
INT4,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v3s_ks2,10.990,10.930,11.110,11.002,0.5980,2.561e-04,3.466e-02,1.868e-02,5
